http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirlinesByAirlineCodeGet-get.owl#referencesairlinesbyairlinecodeget_airlineresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirlinesByAirlineCodeGet-get.owl#referencesairlinesbyairlinecodeget_airlineresource_meta_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirlinesByAirlineCodeGet-get.owl#referencesairlinesbyairlinecodeget_airlineresource_meta_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owls#aircraftCode;Vehicle;identifier;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owls#Response;Vehicle;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_aircraftcode;Vehicle;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_names_name_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_names_name_$;Vehicle;name;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_airlineequipcode;Vehicle;model;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_medialinks_medialink_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_medialinks_medialink_$;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_comments_comment_comment_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_comments_comment_comment_$;Vehicle;description;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_onboardequipment_inflightentertainment;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_onboardequipment_compartment_compartment_classcode;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_onboardequipment_compartment_compartment_classdesc;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_aircraftsummaries_aircraftsummary_onboardequipment_compartment_compartment_flynet;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_meta_link_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAircraftByAircraftCodeGet-get.owl#referencesaircraftbyaircraftcodeget_aircraftresource_meta_link_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owls#cityCode;City;identifier;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owls#Response;City;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_citycode;City;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_countrycode;City;containedInPlace;Country
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_position_coordinate_latitude;GeoCoordinates;latitude;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_position_coordinate_longitude;GeoCoordinates;longitude;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_names_name_name_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_names_name_name_$;City;name;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_cities_city_airports_airportcode_airportcode;City;containsPlace;Airport
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_meta_link_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesCitiesByCityCodeGet-get.owl#referencescitiesbycitycodeget_cityresource_meta_link_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owls#airportCode;Airport;iataCode;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owls#Response;Airport;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_airportcode;Airport;iataCode;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_position_coordinate_latitude;GeoCoordinates;latitude;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_position_coordinate_longitude;GeoCoordinates;longitude;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_citycode;Airport;containedInPlace;City
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_countrycode;Country;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_locationtype;Airport;disambiguatingDescription;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_names_name_name_@languagecode;Language;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_names_name_name_$;Airport;name;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_utcoffset;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_airports_airport_timezoneid;;;
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_meta_@version;WebPage;version;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_meta_link_link_@href;WebPage;url;URL
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsByAirportCodeGet-get.owl#referencesairportsbyairportcodeget_airportresource_meta_link_link_@rel;;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owls#latitude;GeoCoordinates;latitude;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owls#longitude;GeoCoordinates;longitude;Text
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owls#Response;Airport;;
http://127.0.0.1/services/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owls#Accept;WebPage;fileFormat;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_airportcode;Airport;identifier;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_position_coordinate_latitude;GeoCoordinates;latitude;Text
http://127.0.0.1/ontology/api.lufthansa.com-ReferencesAirportsNearestByLatitudeAndLongitudeGet-get.owl#referencesairportsnearestbylatitudeandlongitudeget_nearestairportresource_airports_airport_airport_position_coordinate_longitude;GeoCoordinates;longitude;Text
